example_id,model,method,warning_type,details
2382,XLM-R,IG,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=13"
2383,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
2384,XLM-R,IG,token_count_mismatch,"tokens=26, attributions=0"
2385,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2385,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=4, reconstructed=9"
2386,XLM-R,IG,token_count_mismatch,"tokens=41, attributions=0"
2386,XLM-R,IG,word_reconstruction_fail,"overlap=0.15, original_words=13, reconstructed=34"
2387,XLM-R,IG,token_count_mismatch,"tokens=21, attributions=0"
2387,XLM-R,IG,word_reconstruction_fail,"overlap=0.14, original_words=7, reconstructed=16"
2388,XLM-R,IG,token_count_mismatch,"tokens=40, attributions=0"
2388,XLM-R,IG,word_reconstruction_fail,"overlap=0.45, original_words=20, reconstructed=27"
2389,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
2389,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=4, reconstructed=8"
2390,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2390,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=3, reconstructed=8"
2391,XLM-R,IG,token_count_mismatch,"tokens=34, attributions=0"
2391,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=14, reconstructed=27"
2392,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
2392,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=6, reconstructed=10"
2393,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
2394,XLM-R,IG,token_count_mismatch,"tokens=20, attributions=0"
2395,XLM-R,IG,token_count_mismatch,"tokens=119, attributions=0"
2396,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
2396,XLM-R,IG,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=11"
2397,XLM-R,IG,token_count_mismatch,"tokens=42, attributions=0"
2398,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
2398,XLM-R,IG,word_reconstruction_fail,"overlap=0.20, original_words=10, reconstructed=16"
2399,XLM-R,IG,token_count_mismatch,"tokens=52, attributions=0"
2399,XLM-R,IG,word_reconstruction_fail,"overlap=0.42, original_words=26, reconstructed=43"
2400,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
2400,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=7, reconstructed=11"
2401,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
2401,XLM-R,IG,word_reconstruction_fail,"overlap=0.12, original_words=8, reconstructed=14"
2402,XLM-R,IG,token_count_mismatch,"tokens=38, attributions=0"
2402,XLM-R,IG,word_reconstruction_fail,"overlap=0.39, original_words=18, reconstructed=25"
2403,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
2403,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=7, reconstructed=13"
2404,XLM-R,IG,token_count_mismatch,"tokens=125, attributions=0"
2404,XLM-R,IG,word_reconstruction_fail,"overlap=0.44, original_words=57, reconstructed=74"
2405,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2405,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=9"
2406,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
2407,XLM-R,IG,token_count_mismatch,"tokens=61, attributions=0"
2407,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=21, reconstructed=34"
2408,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
2408,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=10"
2409,XLM-R,IG,token_count_mismatch,"tokens=20, attributions=0"
2410,XLM-R,IG,token_count_mismatch,"tokens=63, attributions=0"
2410,XLM-R,IG,word_reconstruction_fail,"overlap=0.48, original_words=31, reconstructed=47"
2411,XLM-R,IG,token_count_mismatch,"tokens=25, attributions=0"
2411,XLM-R,IG,word_reconstruction_fail,"overlap=0.12, original_words=8, reconstructed=16"
2412,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2412,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=8"
2413,XLM-R,IG,token_count_mismatch,"tokens=5, attributions=0"
2414,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
2415,XLM-R,IG,token_count_mismatch,"tokens=21, attributions=0"
2416,XLM-R,IG,token_count_mismatch,"tokens=58, attributions=0"
2417,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
2417,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=4, reconstructed=9"
2418,XLM-R,IG,token_count_mismatch,"tokens=30, attributions=0"
2418,XLM-R,IG,word_reconstruction_fail,"overlap=0.27, original_words=11, reconstructed=23"
2419,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
2419,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=6"
2420,XLM-R,IG,token_count_mismatch,"tokens=19, attributions=0"
2420,XLM-R,IG,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=13"
2421,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
2421,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=3, reconstructed=10"
2422,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
2422,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=6"
2423,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
2424,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
2424,XLM-R,IG,word_reconstruction_fail,"overlap=0.22, original_words=9, reconstructed=16"
2425,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
2426,XLM-R,IG,token_count_mismatch,"tokens=20, attributions=0"
2426,XLM-R,IG,word_reconstruction_fail,"overlap=0.30, original_words=10, reconstructed=17"
2427,XLM-R,IG,token_count_mismatch,"tokens=76, attributions=0"
2428,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
2429,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
2430,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
2431,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
2432,XLM-R,IG,token_count_mismatch,"tokens=48, attributions=0"
2433,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2434,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
2434,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=5"
2435,XLM-R,IG,token_count_mismatch,"tokens=47, attributions=0"
2436,XLM-R,IG,token_count_mismatch,"tokens=53, attributions=0"
2436,XLM-R,IG,word_reconstruction_fail,"overlap=0.41, original_words=22, reconstructed=39"
2437,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
2438,XLM-R,IG,token_count_mismatch,"tokens=72, attributions=0"
2439,XLM-R,IG,token_count_mismatch,"tokens=29, attributions=0"
2439,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=9, reconstructed=22"
2440,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2441,XLM-R,IG,token_count_mismatch,"tokens=29, attributions=0"
2442,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
2442,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=11"
2443,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
2443,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=10, reconstructed=17"
2444,XLM-R,IG,token_count_mismatch,"tokens=52, attributions=0"
2444,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=21, reconstructed=39"
2445,XLM-R,IG,token_count_mismatch,"tokens=30, attributions=0"
2445,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=15, reconstructed=22"
2446,XLM-R,IG,token_count_mismatch,"tokens=39, attributions=0"
2447,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
2447,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=1"
2448,XLM-R,IG,token_count_mismatch,"tokens=70, attributions=0"
2449,XLM-R,IG,token_count_mismatch,"tokens=35, attributions=0"
2449,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=16, reconstructed=27"
2450,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
2451,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
2452,XLM-R,IG,token_count_mismatch,"tokens=52, attributions=0"
2452,XLM-R,IG,word_reconstruction_fail,"overlap=0.37, original_words=19, reconstructed=31"
2453,XLM-R,IG,token_count_mismatch,"tokens=42, attributions=0"
2454,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2454,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=7"
2455,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
2456,XLM-R,IG,token_count_mismatch,"tokens=24, attributions=0"
2456,XLM-R,IG,word_reconstruction_fail,"overlap=0.36, original_words=11, reconstructed=21"
2457,XLM-R,IG,token_count_mismatch,"tokens=24, attributions=0"
2457,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=10, reconstructed=19"
2458,XLM-R,IG,token_count_mismatch,"tokens=28, attributions=0"
2458,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=13, reconstructed=23"
2459,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
2460,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
2460,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=10, reconstructed=13"
2461,XLM-R,IG,token_count_mismatch,"tokens=20, attributions=0"
2461,XLM-R,IG,word_reconstruction_fail,"overlap=0.14, original_words=7, reconstructed=15"
2462,XLM-R,IG,token_count_mismatch,"tokens=32, attributions=0"
2463,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2464,XLM-R,IG,token_count_mismatch,"tokens=37, attributions=0"
2465,XLM-R,IG,token_count_mismatch,"tokens=25, attributions=0"
2465,XLM-R,IG,word_reconstruction_fail,"overlap=0.36, original_words=11, reconstructed=18"
2466,XLM-R,IG,token_count_mismatch,"tokens=24, attributions=0"
2467,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
2468,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2468,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=4, reconstructed=7"
2469,XLM-R,IG,token_count_mismatch,"tokens=28, attributions=0"
2469,XLM-R,IG,word_reconstruction_fail,"overlap=0.23, original_words=13, reconstructed=20"
2470,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
2470,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=6, reconstructed=10"
2471,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2472,XLM-R,IG,token_count_mismatch,"tokens=31, attributions=0"
2472,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=15, reconstructed=25"
2473,XLM-R,IG,token_count_mismatch,"tokens=20, attributions=0"
2474,XLM-R,IG,token_count_mismatch,"tokens=28, attributions=0"
2474,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=13, reconstructed=23"
2475,XLM-R,IG,token_count_mismatch,"tokens=5, attributions=0"
2476,XLM-R,IG,token_count_mismatch,"tokens=26, attributions=0"
2477,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
2478,XLM-R,IG,token_count_mismatch,"tokens=44, attributions=0"
2478,XLM-R,IG,word_reconstruction_fail,"overlap=0.47, original_words=19, reconstructed=30"
2479,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
2479,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=4, reconstructed=11"
2480,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
2481,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
2481,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=5"
2482,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
2483,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
2483,XLM-R,IG,word_reconstruction_fail,"overlap=0.42, original_words=12, reconstructed=16"
2484,XLM-R,IG,token_count_mismatch,"tokens=24, attributions=0"
2485,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
2485,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=7, reconstructed=12"
2486,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
2487,XLM-R,IG,token_count_mismatch,"tokens=71, attributions=0"
2488,XLM-R,IG,token_count_mismatch,"tokens=19, attributions=0"
2488,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=7, reconstructed=11"
2489,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
2489,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=7"
2490,XLM-R,IG,token_count_mismatch,"tokens=5, attributions=0"
2490,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=2"
2491,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
2492,XLM-R,IG,token_count_mismatch,"tokens=45, attributions=0"
2493,XLM-R,IG,token_count_mismatch,"tokens=25, attributions=0"
2493,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=13, reconstructed=21"
2494,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
2494,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=8, reconstructed=11"
2495,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
2495,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=8, reconstructed=9"
2496,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
2497,XLM-R,IG,token_count_mismatch,"tokens=21, attributions=0"
2498,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
2498,XLM-R,IG,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=9"
2499,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
2499,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=5, reconstructed=10"
2500,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
2501,XLM-R,IG,token_count_mismatch,"tokens=49, attributions=0"
2501,XLM-R,IG,word_reconstruction_fail,"overlap=0.41, original_words=17, reconstructed=23"
2502,XLM-R,IG,token_count_mismatch,"tokens=57, attributions=0"
2502,XLM-R,IG,word_reconstruction_fail,"overlap=0.24, original_words=17, reconstructed=39"
2503,XLM-R,IG,token_count_mismatch,"tokens=28, attributions=0"
2503,XLM-R,IG,word_reconstruction_fail,"overlap=0.47, original_words=15, reconstructed=21"
2504,XLM-R,IG,token_count_mismatch,"tokens=25, attributions=0"
2505,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
2505,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=3, reconstructed=4"
2506,XLM-R,IG,token_count_mismatch,"tokens=45, attributions=0"
2507,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
2507,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=4"
2508,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
2508,XLM-R,IG,word_reconstruction_fail,"overlap=0.44, original_words=9, reconstructed=11"
2508,XLM-R,IG,unk_token,"unk_count=1, total_tokens=18"
2509,XLM-R,IG,token_count_mismatch,"tokens=117, attributions=0"
2509,XLM-R,IG,word_reconstruction_fail,"overlap=0.42, original_words=62, reconstructed=89"
2510,XLM-R,IG,token_count_mismatch,"tokens=124, attributions=0"
2510,XLM-R,IG,word_reconstruction_fail,"overlap=0.47, original_words=59, reconstructed=78"
2511,XLM-R,IG,token_count_mismatch,"tokens=52, attributions=0"
2511,XLM-R,IG,word_reconstruction_fail,"overlap=0.32, original_words=22, reconstructed=40"
2512,XLM-R,IG,token_count_mismatch,"tokens=28, attributions=0"
2513,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
2513,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=8, reconstructed=11"
2514,XLM-R,IG,token_count_mismatch,"tokens=29, attributions=0"
2515,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
2515,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=6, reconstructed=10"
2516,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
2517,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2518,XLM-R,IG,token_count_mismatch,"tokens=128, attributions=0"
2518,XLM-R,IG,word_reconstruction_fail,"overlap=0.23, original_words=56, reconstructed=74"
2519,XLM-R,IG,token_count_mismatch,"tokens=26, attributions=0"
2520,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2521,XLM-R,IG,token_count_mismatch,"tokens=28, attributions=0"
2522,XLM-R,IG,token_count_mismatch,"tokens=92, attributions=0"
2523,XLM-R,IG,token_count_mismatch,"tokens=24, attributions=0"
2524,XLM-R,IG,token_count_mismatch,"tokens=3, attributions=0"
2525,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2526,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2526,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=9"
2527,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
2528,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2529,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
2530,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
2531,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
2532,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
2532,XLM-R,IG,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=9"
2533,XLM-R,IG,token_count_mismatch,"tokens=29, attributions=0"
2534,XLM-R,IG,token_count_mismatch,"tokens=35, attributions=0"
2535,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
2536,XLM-R,IG,token_count_mismatch,"tokens=29, attributions=0"
2536,XLM-R,IG,word_reconstruction_fail,"overlap=0.31, original_words=16, reconstructed=18"
2537,XLM-R,IG,token_count_mismatch,"tokens=53, attributions=0"
2538,XLM-R,IG,token_count_mismatch,"tokens=27, attributions=0"
2539,XLM-R,IG,token_count_mismatch,"tokens=35, attributions=0"
2539,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=18, reconstructed=29"
2540,XLM-R,IG,token_count_mismatch,"tokens=5, attributions=0"
2540,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=1, reconstructed=2"
2541,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
2541,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=8, reconstructed=11"
2542,XLM-R,IG,token_count_mismatch,"tokens=30, attributions=0"
2543,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
2544,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
2544,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=7, reconstructed=12"
2545,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
2546,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
2547,XLM-R,IG,token_count_mismatch,"tokens=32, attributions=0"
2548,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
2549,XLM-R,IG,token_count_mismatch,"tokens=51, attributions=0"
2549,XLM-R,IG,word_reconstruction_fail,"overlap=0.46, original_words=26, reconstructed=42"
2550,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2550,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=8"
2551,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
2552,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
2553,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2554,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
2555,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
2556,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
2557,XLM-R,IG,token_count_mismatch,"tokens=4, attributions=0"
2557,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=1, reconstructed=1"
2558,XLM-R,IG,token_count_mismatch,"tokens=29, attributions=0"
2558,XLM-R,IG,word_reconstruction_fail,"overlap=0.31, original_words=13, reconstructed=22"
2559,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
